"Step","stage2-uvit-20260526-011258 - epoch","stage2-uvit-20260526-011258 - epoch__MIN","stage2-uvit-20260526-011258 - epoch__MAX"
"36160","16","16","16"
"36176","16","16","16"
"36187","16","16","16"
"36193","16","16","16"
"36203","16","16","16"
"36205","16","16","16"
"36206","16","16","16"
"36209","16","16","16"
"36240","16","16","16"
"36241","16","16","16"
"36243","16","16","16"
"36253","16","16","16"
"36260","16","16","16"
"36263","16","16","16"
"36268","16","16","16"
"36270","16","16","16"
"36275","16","16","16"
"36282","16","16","16"
"36295","16","16","16"
"36298","16","16","16"
"36299","16","16","16"
"36303","16","16","16"
"36307","16","16","16"
"36308","16","16","16"
"36314","16","16","16"
"36315","16","16","16"
"36318","16","16","16"
"36326","16","16","16"
"36332","16","16","16"
"36334","16","16","16"
"36335","16","16","16"
"36343","16","16","16"
"36354","16","16","16"
"36362","16","16","16"
"36363","16","16","16"
"36369","16","16","16"
"36370","16","16","16"
"36372","16","16","16"
"36374","16","16","16"
"36382","16","16","16"
"36383","16","16","16"
"36385","16","16","16"
"36386","16","16","16"
"36392","16","16","16"
"36396","16","16","16"
"36410","16","16","16"
"36412","16","16","16"
"36414","16","16","16"
"36417","16","16","16"
"36419","16","16","16"
"36423","16","16","16"
"36430","16","16","16"
"36431","16","16","16"
"36435","16","16","16"
"36436","16","16","16"
"36445","16","16","16"
"36446","16","16","16"
"36465","16","16","16"
"36466","16","16","16"
"36467","16","16","16"
"36468","16","16","16"
"36475","16","16","16"
"36485","16","16","16"
"36488","16","16","16"
"36489","16","16","16"
"36493","16","16","16"
"36501","16","16","16"
"36502","16","16","16"
"36504","16","16","16"
"36517","16","16","16"
"36518","16","16","16"
"36534","16","16","16"
"36549","16","16","16"
"36553","16","16","16"
"36567","16","16","16"
"36576","16","16","16"
"36578","16","16","16"
"36581","16","16","16"
"36582","16","16","16"
"36588","16","16","16"
"36591","16","16","16"
"36594","16","16","16"
"36595","16","16","16"
"36598","16","16","16"
"36599","16","16","16"
"36600","16","16","16"
"36607","16","16","16"
"36610","16","16","16"
"36613","16","16","16"
"36616","16","16","16"
"36636","16","16","16"
"36637","16","16","16"
"36639","16","16","16"
"36640","16","16","16"
"36642","16","16","16"
"36645","16","16","16"
"36656","16","16","16"
"36658","16","16","16"
"36662","16","16","16"
"36666","16","16","16"
"36670","16","16","16"
"36683","16","16","16"
"36686","16","16","16"
"36688","16","16","16"
"36689","16","16","16"
"36691","16","16","16"
"36693","16","16","16"
"36697","16","16","16"
"36706","16","16","16"
"36707","16","16","16"
"36709","16","16","16"
"36710","16","16","16"
"36714","16","16","16"
"36717","16","16","16"
"36720","16","16","16"
"36722","16","16","16"
"36732","16","16","16"
"36742","16","16","16"
"36743","16","16","16"
"36757","16","16","16"
"36762","16","16","16"
"36766","16","16","16"
"36767","16","16","16"
"36769","16","16","16"
"36777","16","16","16"
"36783","16","16","16"
"36786","16","16","16"
"36790","16","16","16"
"36801","16","16","16"
"36802","16","16","16"
"36804","16","16","16"
"36808","16","16","16"
"36810","16","16","16"
"36819","16","16","16"
"36820","16","16","16"
"36822","16","16","16"
"36838","16","16","16"
"36840","16","16","16"
"36841","16","16","16"
"36842","16","16","16"
"36845","16","16","16"
"36846","16","16","16"
"36849","16","16","16"
"36851","16","16","16"
"36855","16","16","16"
"36858","16","16","16"
"36859","16","16","16"
"36863","16","16","16"
"36866","16","16","16"
"36867","16","16","16"
"36868","16","16","16"
"36871","16","16","16"
"36872","16","16","16"
"36874","16","16","16"
"36879","16","16","16"
"36881","16","16","16"
"36891","16","16","16"
"36896","16","16","16"
"36897","16","16","16"
"36902","16","16","16"
"36907","16","16","16"
"36910","16","16","16"
"36916","16","16","16"
"36933","16","16","16"
"36936","16","16","16"
"36938","16","16","16"
"36940","16","16","16"
"36941","16","16","16"
"36942","16","16","16"
"36946","16","16","16"
"36954","16","16","16"
"36955","16","16","16"
"36957","16","16","16"
"36962","16","16","16"
"36965","16","16","16"
"36966","16","16","16"
"36975","16","16","16"
"36982","16","16","16"
"36989","16","16","16"
"36992","16","16","16"
"36994","16","16","16"
"36999","16","16","16"
"37014","16","16","16"
"37017","16","16","16"
"37025","16","16","16"
"37027","16","16","16"
"37031","16","16","16"
"37039","16","16","16"
"37044","16","16","16"
"37048","16","16","16"
"37050","16","16","16"
"37052","16","16","16"
"37056","16","16","16"
"37057","16","16","16"
"37058","16","16","16"
"37059","16","16","16"
"37065","16","16","16"
"37074","16","16","16"
"37084","16","16","16"
"37087","16","16","16"
"37096","16","16","16"
"37099","16","16","16"
"37100","16","16","16"
"37104","16","16","16"
"37107","16","16","16"
"37109","16","16","16"
"37121","16","16","16"
"37122","16","16","16"
"37127","16","16","16"
"37129","16","16","16"
"37131","16","16","16"
"37138","16","16","16"
"37151","16","16","16"
"37153","16","16","16"
"37156","16","16","16"
"37161","16","16","16"
"37167","16","16","16"
"37184","16","16","16"
"37185","16","16","16"
"37204","16","16","16"
"37212","16","16","16"
"37215","16","16","16"
"37216","16","16","16"
"37220","16","16","16"
"37228","16","16","16"
"37230","16","16","16"
"37232","16","16","16"
"37238","16","16","16"
"37240","16","16","16"
"37242","16","16","16"
"37245","16","16","16"
"37246","16","16","16"
"37248","16","16","16"
"37253","16","16","16"
"37263","16","16","16"
"37267","16","16","16"
"37268","16","16","16"
"37270","16","16","16"
"37279","16","16","16"
"37281","16","16","16"
"37282","16","16","16"
"37289","16","16","16"
"37293","16","16","16"
"37304","16","16","16"
"37306","16","16","16"
"37314","16","16","16"
"37319","16","16","16"
"37323","16","16","16"
"37324","16","16","16"
"37326","16","16","16"
"37347","16","16","16"
"37354","16","16","16"
"37357","16","16","16"
"37361","16","16","16"
"37373","16","16","16"
"37381","16","16","16"
"37385","16","16","16"
"37399","16","16","16"
"37400","16","16","16"
"37406","16","16","16"
"37411","16","16","16"
"37412","16","16","16"
"37413","16","16","16"
"37421","16","16","16"
"37428","16","16","16"
"37432","16","16","16"
"37439","16","16","16"
"37443","16","16","16"
"37448","16","16","16"
"37455","16","16","16"
"37464","16","16","16"
"37466","16","16","16"
"37470","16","16","16"
"37472","16","16","16"
"37474","16","16","16"
"37480","16","16","16"
"37485","16","16","16"
"37490","16","16","16"
"37493","16","16","16"
"37495","16","16","16"
"37496","16","16","16"
"37499","16","16","16"
"37502","16","16","16"
"37508","16","16","16"
"37511","16","16","16"
"37520","16","16","16"
"37530","16","16","16"
"37532","16","16","16"
"37533","16","16","16"
"37535","16","16","16"
"37537","16","16","16"
"37538","16","16","16"
"37548","16","16","16"
"37553","16","16","16"
"37557","16","16","16"
"37558","16","16","16"
"37560","16","16","16"
"37563","16","16","16"
"37569","16","16","16"
"37575","16","16","16"
"37577","16","16","16"
"37578","16","16","16"
"37586","16","16","16"
"37591","16","16","16"
"37592","16","16","16"
"37596","16","16","16"
"37608","16","16","16"
"37610","16","16","16"
"37616","16","16","16"
"37621","16","16","16"
"37624","16","16","16"
"37628","16","16","16"
"37630","16","16","16"
"37632","16","16","16"
"37633","16","16","16"
"37636","16","16","16"
"37651","16","16","16"
"37655","16","16","16"
"37659","16","16","16"
"37662","16","16","16"
"37665","16","16","16"
"37668","16","16","16"
"37670","16","16","16"
"37672","16","16","16"
"37674","16","16","16"
"37677","16","16","16"
"37678","16","16","16"
"37684","16","16","16"
"37685","16","16","16"
"37688","16","16","16"
"37699","16","16","16"
"37707","16","16","16"
"37711","16","16","16"
"37719","16","16","16"
"37720","16","16","16"
"37727","16","16","16"
"37728","16","16","16"
"37732","16","16","16"
"37745","16","16","16"
"37755","16","16","16"
"37758","16","16","16"
"37773","16","16","16"
"37782","16","16","16"
"37794","16","16","16"
"37803","16","16","16"
"37827","16","16","16"
"37828","16","16","16"
"37829","16","16","16"
"37831","16","16","16"
"37833","16","16","16"
"37834","16","16","16"
"37835","16","16","16"
"37841","16","16","16"
"37844","16","16","16"
"37847","16","16","16"
"37849","16","16","16"
"37854","16","16","16"
"37855","16","16","16"
"37856","16","16","16"
"37857","16","16","16"
"37860","16","16","16"
"37863","16","16","16"
"37874","16","16","16"
"37881","16","16","16"
"37885","16","16","16"
"37891","16","16","16"
"37893","16","16","16"
"37900","16","16","16"
"37903","16","16","16"
"37904","16","16","16"
"37914","16","16","16"
"37915","16","16","16"
"37916","16","16","16"
"37929","16","16","16"
"37930","16","16","16"
"37934","16","16","16"
"37940","16","16","16"
"37945","16","16","16"
"37950","16","16","16"
"37953","16","16","16"
"37956","16","16","16"
"37974","16","16","16"
"37981","16","16","16"
"37988","16","16","16"
"37990","16","16","16"
"37997","16","16","16"
"37998","16","16","16"
"37999","16","16","16"
"38008","16","16","16"
"38009","16","16","16"
"38016","16","16","16"
"38020","16","16","16"
"38021","16","16","16"
"38033","16","16","16"
"38036","16","16","16"
"38041","16","16","16"
"38045","16","16","16"
"38053","16","16","16"
"38055","16","16","16"
"38056","16","16","16"
"38057","16","16","16"
"38058","16","16","16"
"38061","16","16","16"
"38062","16","16","16"
"38067","16","16","16"
"38075","16","16","16"
"38087","16","16","16"
"38089","16","16","16"
"38090","16","16","16"
"38108","16","16","16"
"38109","16","16","16"
"38116","16","16","16"
"38118","16","16","16"
"38123","16","16","16"
"38126","16","16","16"
"38128","16","16","16"
"38131","16","16","16"
"38135","16","16","16"
"38137","16","16","16"
"38141","16","16","16"
"38144","16","16","16"
"38160","16","16","16"
"38162","16","16","16"
"38166","16","16","16"
"38167","16","16","16"
"38170","16","16","16"
"38171","16","16","16"
"38183","16","16","16"
"38187","16","16","16"
"38197","16","16","16"
"38200","16","16","16"
"38208","16","16","16"
"38209","16","16","16"
"38214","16","16","16"
"38216","16","16","16"
"38222","16","16","16"
"38228","16","16","16"
"38240","16","16","16"
"38241","16","16","16"
"38250","16","16","16"
"38251","16","16","16"
"38252","16","16","16"
"38273","16","16","16"
"38275","16","16","16"
"38277","16","16","16"
"38280","16","16","16"
"38284","16","16","16"
"38302","16","16","16"
"38304","16","16","16"
"38305","16","16","16"
"38310","16","16","16"
"38311","16","16","16"
"38314","16","16","16"
"38319","16","16","16"
"38322","16","16","16"
"38326","16","16","16"
"38327","16","16","16"
"38330","16","16","16"
"38331","16","16","16"
"38333","16","16","16"
"38346","16","16","16"
"38352","16","16","16"
"38355","16","16","16"
"38367","16","16","16"
"38368","16","16","16"
"38369","16","16","16"
"38381","16","16","16"
"38385","16","16","16"
"38388","16","16","16"
"38389","16","16","16"
"38403","16","16","16"
"38405","16","16","16"
"38409","16","16","16"
"38419","16","16","16"
"38421","16","16","16"
"38447","16","16","16"
"38455","16","16","16"
"38491","16","16","16"
"38509","16","16","16"
"38516","16","16","16"
"38517","16","16","16"
"38523","16","16","16"
"38524","16","16","16"
"38533","16","16","16"
"38538","16","16","16"
"38545","16","16","16"
"38547","16","16","16"
"38549","16","16","16"
"38551","16","16","16"
"38568","16","16","16"
"38576","16","16","16"
"38583","16","16","16"
"38593","16","16","16"
"38597","16","16","16"
"38598","16","16","16"
"38602","16","16","16"
"38615","16","16","16"
"38616","16","16","16"
"38617","16","16","16"
"38625","16","16","16"
"38628","16","16","16"
"38629","16","16","16"
"38633","16","16","16"
"38640","16","16","16"
"38645","16","16","16"
"38646","16","16","16"
"38663","16","16","16"
"38666","16","16","16"
"38668","16","16","16"
"38669","16","16","16"
"38670","16","16","16"
"38671","16","16","16"
"38681","16","16","16"
"38685","16","16","16"
"38688","16","16","16"
"38689","16","16","16"
"38690","16","16","16"
"38691","16","16","16"
"38694","16","16","16"
"38698","16","16","16"
"38700","16","16","16"
"38718","16","16","16"
"38734","16","16","16"
"38740","16","16","16"
"38749","16","16","16"
"38753","16","16","16"
"38754","16","16","16"
"38772","16","16","16"
"38787","16","16","16"
"38790","16","16","16"
"38792","16","16","16"
"38802","16","16","16"
"38803","16","16","16"
"38807","16","16","16"
"38822","16","16","16"
"38823","16","16","16"
"38825","16","16","16"
"38826","16","16","16"
"38828","16","16","16"
"38829","16","16","16"
"38830","16","16","16"
"38832","16","16","16"
"38835","16","16","16"
"38837","16","16","16"
"38846","16","16","16"
"38847","16","16","16"
"38850","16","16","16"
"38852","16","16","16"
"38859","16","16","16"
"38860","16","16","16"
"38867","16","16","16"
"38878","16","16","16"
"38880","16","16","16"
"38881","16","16","16"
"38886","16","16","16"
"38888","16","16","16"
"38892","16","16","16"
"38900","16","16","16"
"38902","16","16","16"
"38910","16","16","16"
"38915","16","16","16"
"38916","16","16","16"
"38917","16","16","16"
"38919","16","16","16"
"38921","16","16","16"
"38931","16","16","16"
"38934","16","16","16"
"38936","16","16","16"
"38941","16","16","16"
"38952","16","16","16"
"38956","16","16","16"
"38957","16","16","16"
"38959","16","16","16"
"38960","16","16","16"
"38963","16","16","16"
"38965","16","16","16"
"38970","16","16","16"
"38974","16","16","16"
"38976","16","16","16"
"38978","16","16","16"
"38982","16","16","16"
"38991","16","16","16"
"38992","16","16","16"
"38995","16","16","16"
"38999","16","16","16"
"39012","16","16","16"
"39014","16","16","16"
"39017","16","16","16"
"39026","16","16","16"
"39028","16","16","16"
"39038","16","16","16"
"39042","16","16","16"
"39046","16","16","16"
"39047","16","16","16"
"39048","16","16","16"
"39064","16","16","16"
"39089","16","16","16"
"39090","16","16","16"
"39093","16","16","16"
"39096","16","16","16"
"39100","16","16","16"
"39102","16","16","16"
"39110","16","16","16"
"39111","16","16","16"
"39112","16","16","16"
"39114","16","16","16"
"39115","16","16","16"
"39119","16","16","16"
"39120","16","16","16"
"39123","16","16","16"
"39134","16","16","16"
"39136","16","16","16"
"39147","16","16","16"
"39148","16","16","16"
"39154","16","16","16"
"39156","16","16","16"
"39163","16","16","16"
"39167","16","16","16"
"39185","16","16","16"
"39191","16","16","16"
"39195","16","16","16"
"39197","16","16","16"
"39203","16","16","16"
"39204","16","16","16"
"39207","16","16","16"
"39210","16","16","16"
"39212","16","16","16"
"39215","16","16","16"
"39217","16","16","16"
"39219","16","16","16"
"39244","16","16","16"
"39249","16","16","16"
"39252","16","16","16"
"39255","16","16","16"
"39264","16","16","16"
"39265","16","16","16"
"39274","16","16","16"
"39280","16","16","16"
"39285","16","16","16"
"39287","16","16","16"
"39291","16","16","16"
"39292","16","16","16"
"39293","16","16","16"
"39295","16","16","16"
"39297","16","16","16"
"39299","16","16","16"
"39300","16","16","16"
"39306","16","16","16"
"39310","16","16","16"
"39313","16","16","16"
"39317","16","16","16"
"39322","16","16","16"
"39323","16","16","16"
"39325","16","16","16"
"39328","16","16","16"
"39331","16","16","16"
"39336","16","16","16"
"39347","16","16","16"
"39362","16","16","16"
"39371","16","16","16"
"39376","16","16","16"
"39387","16","16","16"
"39388","16","16","16"
"39412","16","16","16"
"39417","16","16","16"
"39424","16","16","16"
"39425","16","16","16"
"39432","16","16","16"
"39437","16","16","16"
"39438","16","16","16"
"39452","16","16","16"
"39460","16","16","16"
"39473","16","16","16"
"39477","16","16","16"
"39479","16","16","16"
"39483","16","16","16"
"39502","16","16","16"
"39507","16","16","16"
"39508","16","16","16"
"39511","16","16","16"
"39515","16","16","16"
"39516","16","16","16"
"39518","16","16","16"
"39520","16","16","16"
"39539","16","16","16"
"39543","16","16","16"
"39546","16","16","16"
"39553","16","16","16"
"39554","16","16","16"
"39564","16","16","16"
"39566","16","16","16"
"39575","16","16","16"
"39583","16","16","16"
"39593","16","16","16"
"39596","16","16","16"
"39602","16","16","16"
"39603","16","16","16"
"39614","16","16","16"
"39622","16","16","16"
"39630","16","16","16"
"39635","16","16","16"
"39636","16","16","16"
"39639","16","16","16"
"39640","16","16","16"
"39644","16","16","16"
"39648","16","16","16"
"39650","16","16","16"
"39654","16","16","16"
"39658","16","16","16"
"39668","16","16","16"
"39669","16","16","16"
"39670","16","16","16"
"39672","16","16","16"
"39675","16","16","16"
"39681","16","16","16"
"39684","16","16","16"
"39685","16","16","16"
"39686","16","16","16"
"39695","16","16","16"
"39701","16","16","16"
"39706","16","16","16"
"39708","16","16","16"
"39712","16","16","16"
"39715","16","16","16"
"39717","16","16","16"
"39732","16","16","16"
"39734","16","16","16"
"39737","16","16","16"
"39743","16","16","16"
"39745","16","16","16"
"39746","16","16","16"
"39747","16","16","16"
"39751","16","16","16"
"39764","16","16","16"
"39765","16","16","16"
"39777","16","16","16"
"39788","16","16","16"
"39794","16","16","16"
"39795","16","16","16"
"39798","16","16","16"
"39800","16","16","16"
"39806","16","16","16"
"39811","16","16","16"
"39819","16","16","16"
"39826","16","16","16"
"39829","16","16","16"
"39837","16","16","16"
"39842","16","16","16"
"39862","16","16","16"
"39867","16","16","16"
"39868","16","16","16"
"39870","16","16","16"
"39876","16","16","16"
"39877","16","16","16"
"39878","16","16","16"
"39882","16","16","16"
"39891","16","16","16"
"39896","16","16","16"
"39924","16","16","16"
"39930","16","16","16"
"39942","16","16","16"
"39954","16","16","16"
"39969","16","16","16"
"39971","16","16","16"
"39973","16","16","16"
"39978","16","16","16"
"39985","16","16","16"
"39986","16","16","16"
"39988","16","16","16"
"39992","16","16","16"
"40003","17","17","17"
"40004","17","17","17"
"40010","17","17","17"
"40013","17","17","17"
"40032","17","17","17"
"40037","17","17","17"
"40044","17","17","17"
"40045","17","17","17"
"40051","17","17","17"
"40060","17","17","17"
"40067","17","17","17"
"40076","17","17","17"
"40077","17","17","17"
"40081","17","17","17"
"40084","17","17","17"
"40087","17","17","17"
"40092","17","17","17"
"40093","17","17","17"
"40096","17","17","17"
"40114","17","17","17"
"40126","17","17","17"
"40131","17","17","17"
"40133","17","17","17"
"40135","17","17","17"
"40139","17","17","17"
"40143","17","17","17"
"40144","17","17","17"
"40145","17","17","17"
"40146","17","17","17"
"40150","17","17","17"
"40153","17","17","17"
"40159","17","17","17"
"40161","17","17","17"
"40165","17","17","17"
"40166","17","17","17"
"40167","17","17","17"
"40169","17","17","17"
"40171","17","17","17"
"40185","17","17","17"
"40189","17","17","17"
"40194","17","17","17"
"40200","17","17","17"
"40204","17","17","17"
"40205","17","17","17"
"40208","17","17","17"
"40220","17","17","17"
"40224","17","17","17"
"40231","17","17","17"
"40235","17","17","17"
"40236","17","17","17"
"40240","17","17","17"
"40249","17","17","17"
"40251","17","17","17"
"40252","17","17","17"
"40264","17","17","17"
"40265","17","17","17"
"40267","17","17","17"
"40268","17","17","17"
"40269","17","17","17"
"40278","17","17","17"
"40279","17","17","17"
"40294","17","17","17"
"40295","17","17","17"
"40297","17","17","17"
"40301","17","17","17"
"40309","17","17","17"
"40316","17","17","17"
"40325","17","17","17"
"40328","17","17","17"
"40337","17","17","17"
"40340","17","17","17"
"40341","17","17","17"
"40343","17","17","17"
"40348","17","17","17"
"40349","17","17","17"
"40352","17","17","17"
"40368","17","17","17"
"40370","17","17","17"
"40371","17","17","17"
"40393","17","17","17"
"40394","17","17","17"
"40395","17","17","17"
"40397","17","17","17"
"40408","17","17","17"
"40418","17","17","17"
"40422","17","17","17"
"40427","17","17","17"
"40429","17","17","17"
"40438","17","17","17"
"40443","17","17","17"
"40444","17","17","17"
"40446","17","17","17"
"40452","17","17","17"
"40454","17","17","17"
"40456","17","17","17"
"40463","17","17","17"
"40465","17","17","17"
"40470","17","17","17"
"40474","17","17","17"
"40481","17","17","17"
"40482","17","17","17"
"40484","17","17","17"
"40489","17","17","17"
"40492","17","17","17"
"40494","17","17","17"
"40507","17","17","17"
"40508","17","17","17"
"40509","17","17","17"
"40515","17","17","17"
"40518","17","17","17"
"40520","17","17","17"
"40521","17","17","17"
"40524","17","17","17"
"40526","17","17","17"
"40531","17","17","17"
"40538","17","17","17"
"40543","17","17","17"
"40550","17","17","17"
"40553","17","17","17"
"40556","17","17","17"
"40559","17","17","17"
"40561","17","17","17"
"40568","17","17","17"
"40570","17","17","17"
"40571","17","17","17"
"40577","17","17","17"
"40578","17","17","17"
"40580","17","17","17"
"40581","17","17","17"
"40590","17","17","17"
"40591","17","17","17"
"40595","17","17","17"
"40599","17","17","17"
"40601","17","17","17"
"40608","17","17","17"
"40615","17","17","17"
"40625","17","17","17"
"40632","17","17","17"
"40638","17","17","17"
"40655","17","17","17"
"40658","17","17","17"
"40660","17","17","17"
"40667","17","17","17"
"40673","17","17","17"
"40674","17","17","17"
"40679","17","17","17"
"40680","17","17","17"
"40684","17","17","17"
"40700","17","17","17"
"40703","17","17","17"
"40705","17","17","17"
"40706","17","17","17"
"40708","17","17","17"
"40714","17","17","17"
"40718","17","17","17"
"40722","17","17","17"
"40724","17","17","17"
"40727","17","17","17"
"40730","17","17","17"
"40745","17","17","17"
"40754","17","17","17"
"40757","17","17","17"
"40765","17","17","17"
"40770","17","17","17"
"40775","17","17","17"
"40776","17","17","17"
"40779","17","17","17"
"40783","17","17","17"
"40786","17","17","17"
"40788","17","17","17"
"40793","17","17","17"
"40795","17","17","17"
"40798","17","17","17"
"40799","17","17","17"
"40804","17","17","17"
"40805","17","17","17"
"40808","17","17","17"
"40823","17","17","17"
"40824","17","17","17"
"40828","17","17","17"
"40833","17","17","17"
"40838","17","17","17"
"40846","17","17","17"
"40856","17","17","17"
"40859","17","17","17"
"40862","17","17","17"
"40870","17","17","17"
"40872","17","17","17"
"40878","17","17","17"
"40881","17","17","17"
"40884","17","17","17"
"40885","17","17","17"
"40890","17","17","17"
"40895","17","17","17"
"40906","17","17","17"
"40916","17","17","17"
"40917","17","17","17"
"40925","17","17","17"
"40928","17","17","17"
"40929","17","17","17"
"40938","17","17","17"
"40939","17","17","17"
"40945","17","17","17"
"40947","17","17","17"
"40960","17","17","17"
"40963","17","17","17"
"40965","17","17","17"
"40967","17","17","17"
"40977","17","17","17"
"40979","17","17","17"
"40994","17","17","17"
"40995","17","17","17"
"40996","17","17","17"
"40997","17","17","17"
"41002","17","17","17"
"41010","17","17","17"
"41015","17","17","17"
"41016","17","17","17"
"41017","17","17","17"
"41019","17","17","17"
"41020","17","17","17"
"41033","17","17","17"
"41038","17","17","17"
"41039","17","17","17"
"41046","17","17","17"
"41047","17","17","17"
"41048","17","17","17"
"41050","17","17","17"
"41054","17","17","17"
"41071","17","17","17"
"41074","17","17","17"
"41083","17","17","17"
"41085","17","17","17"
"41088","17","17","17"
"41099","17","17","17"
"41106","17","17","17"
"41109","17","17","17"
"41114","17","17","17"
"41125","17","17","17"
"41127","17","17","17"
"41141","17","17","17"
"41149","17","17","17"
"41163","17","17","17"
"41164","17","17","17"
"41170","17","17","17"
"41172","17","17","17"
"41190","17","17","17"
"41199","17","17","17"
"41206","17","17","17"
"41209","17","17","17"
"41210","17","17","17"
"41214","17","17","17"
"41229","17","17","17"
"41231","17","17","17"
"41235","17","17","17"
"41237","17","17","17"
"41249","17","17","17"
"41250","17","17","17"
"41252","17","17","17"
"41265","17","17","17"
"41267","17","17","17"
"41270","17","17","17"
"41276","17","17","17"
"41278","17","17","17"
"41280","17","17","17"
"41286","17","17","17"
"41300","17","17","17"
"41301","17","17","17"
"41306","17","17","17"
"41308","17","17","17"
"41309","17","17","17"
"41311","17","17","17"
"41316","17","17","17"
"41317","17","17","17"
"41323","17","17","17"
"41327","17","17","17"
"41329","17","17","17"
"41336","17","17","17"
"41337","17","17","17"
"41338","17","17","17"
"41346","17","17","17"
"41349","17","17","17"
"41354","17","17","17"
"41370","17","17","17"
"41371","17","17","17"
"41374","17","17","17"
"41380","17","17","17"
"41381","17","17","17"
"41384","17","17","17"
"41386","17","17","17"
"41397","17","17","17"
"41398","17","17","17"
"41401","17","17","17"
"41403","17","17","17"
"41405","17","17","17"
"41411","17","17","17"
"41415","17","17","17"
"41417","17","17","17"
"41425","17","17","17"
"41427","17","17","17"
"41434","17","17","17"
"41442","17","17","17"
"41446","17","17","17"
"41454","17","17","17"
"41461","17","17","17"
"41462","17","17","17"
"41476","17","17","17"
"41479","17","17","17"
"41481","17","17","17"
"41485","17","17","17"
"41491","17","17","17"
"41494","17","17","17"
"41497","17","17","17"
"41499","17","17","17"
"41505","17","17","17"
"41506","17","17","17"
"41507","17","17","17"
"41509","17","17","17"
"41512","17","17","17"
"41518","17","17","17"
"41522","17","17","17"
"41524","17","17","17"
"41526","17","17","17"
"41530","17","17","17"
"41551","17","17","17"
"41552","17","17","17"
"41554","17","17","17"
"41557","17","17","17"
"41560","17","17","17"
"41563","17","17","17"
"41566","17","17","17"
"41570","17","17","17"
"41575","17","17","17"
"41578","17","17","17"
"41595","17","17","17"
"41613","17","17","17"
"41624","17","17","17"
"41630","17","17","17"
"41638","17","17","17"
"41642","17","17","17"
"41643","17","17","17"
"41646","17","17","17"
"41653","17","17","17"
"41657","17","17","17"
"41661","17","17","17"
"41667","17","17","17"
"41676","17","17","17"
"41679","17","17","17"
"41683","17","17","17"
"41684","17","17","17"
"41686","17","17","17"
"41699","17","17","17"
"41701","17","17","17"
"41706","17","17","17"
"41710","17","17","17"
"41718","17","17","17"
"41719","17","17","17"
"41721","17","17","17"
"41727","17","17","17"
"41742","17","17","17"
"41750","17","17","17"
"41752","17","17","17"
"41755","17","17","17"
"41757","17","17","17"
"41767","17","17","17"
"41772","17","17","17"
"41773","17","17","17"
"41780","17","17","17"
"41782","17","17","17"
"41789","17","17","17"
"41792","17","17","17"
"41793","17","17","17"
"41794","17","17","17"
"41799","17","17","17"
"41802","17","17","17"
"41810","17","17","17"
"41815","17","17","17"
"41816","17","17","17"
"41818","17","17","17"
"41821","17","17","17"
"41824","17","17","17"
"41829","17","17","17"
"41830","17","17","17"
"41834","17","17","17"
"41839","17","17","17"
"41841","17","17","17"
"41842","17","17","17"
"41844","17","17","17"
"41858","17","17","17"
"41867","17","17","17"
"41880","17","17","17"
"41884","17","17","17"
"41893","17","17","17"
"41898","17","17","17"
"41899","17","17","17"
"41902","17","17","17"
"41906","17","17","17"
"41911","17","17","17"
"41916","17","17","17"
"41920","17","17","17"
"41923","17","17","17"
"41931","17","17","17"
"41932","17","17","17"
"41935","17","17","17"
"41937","17","17","17"
"41939","17","17","17"
"41940","17","17","17"
"41953","17","17","17"
"41959","17","17","17"
"41960","17","17","17"
"41965","17","17","17"
"41966","17","17","17"
"41969","17","17","17"
"41978","17","17","17"
"41988","17","17","17"
"41998","17","17","17"
"42004","17","17","17"
"42007","17","17","17"
"42008","17","17","17"
"42011","17","17","17"
"42014","17","17","17"
"42015","17","17","17"
"42024","17","17","17"
"42027","17","17","17"
"42035","17","17","17"
"42040","17","17","17"
"42043","17","17","17"
"42044","17","17","17"
"42050","17","17","17"
"42056","17","17","17"
"42061","17","17","17"
"42076","17","17","17"
"42079","17","17","17"
"42086","17","17","17"
"42088","17","17","17"
"42090","17","17","17"
"42094","17","17","17"
"42098","17","17","17"
"42103","17","17","17"
"42113","17","17","17"
"42117","17","17","17"
"42122","17","17","17"
"42129","17","17","17"
"42133","17","17","17"
"42134","17","17","17"
"42135","17","17","17"
"42144","17","17","17"
"42147","17","17","17"
"42149","17","17","17"
"42153","17","17","17"
"42155","17","17","17"
"42156","17","17","17"
"42159","17","17","17"
"42164","17","17","17"
"42167","17","17","17"
"42168","17","17","17"
"42169","17","17","17"
"42174","17","17","17"
"42181","17","17","17"
"42185","17","17","17"
"42188","17","17","17"
"42189","17","17","17"
"42195","17","17","17"
"42209","17","17","17"
"42210","17","17","17"
"42215","17","17","17"
"42218","17","17","17"
"42224","17","17","17"
"42234","17","17","17"
"42235","17","17","17"
"42236","17","17","17"
"42238","17","17","17"
"42239","17","17","17"
"42246","17","17","17"
"42254","17","17","17"
"42255","17","17","17"
"42258","17","17","17"
"42260","17","17","17"
"42264","17","17","17"
"42278","17","17","17"
"42279","17","17","17"
"42283","17","17","17"
"42285","17","17","17"
"42297","17","17","17"
"42301","17","17","17"
"42308","17","17","17"
"42310","17","17","17"
"42318","17","17","17"
"42320","17","17","17"
"42325","17","17","17"
"42340","17","17","17"
"42345","17","17","17"
"42349","17","17","17"
"42350","17","17","17"
"42351","17","17","17"
"42356","17","17","17"
